,ID,X,Y,Area,Intensity,ParentCellID,MeanIntensity,MaxIntensity,major_axis_length,minor_axis_length
2546,3674.0,723.0,995.5,28.0,,,0.0012130923569202423,0.001235980773344636,6.9478278335717665,5.478448930195456
2547,3675.0,1740.718309859155,998.7464788732394,71.0,,,0.0017670374363660812,0.001892118714749813,14.133146574142296,6.703888920034055
2548,3676.0,1036.7916666666667,1005.6805555555555,72.0,,,0.00130676559638232,0.0014496070798486471,22.44889240842564,4.515167306730636
2549,3678.0,1835.235294117647,999.4901960784314,51.0,,,0.00430394196882844,0.007553216069936752,12.3795319258383,6.322775129413896
2550,3679.0,276.09944751381215,1007.353591160221,181.0,,,0.012072836980223656,0.01718165911734104,16.983083074784616,14.718788820638178
2551,3680.0,699.8095238095239,997.9047619047619,42.0,,,0.0015001071151345968,0.0017090104520320892,9.346503098273105,5.815670052192328
2552,3682.0,1178.9912280701753,1013.3201754385965,228.0,,,0.0026720017194747925,0.003906309604644775,22.223278783504448,14.848718866586038
2553,3683.0,674.3452380952381,1000.1666666666666,84.0,,,0.0019753167871385813,0.002151522086933255,13.376413548629994,8.386842926404018
2554,3684.0,947.9814814814815,998.4444444444445,54.0,,,0.0021275030449032784,0.0023956664372235537,11.037952426403956,6.602288847772809
2555,3687.0,611.9565217391304,1005.7391304347826,23.0,,,0.001247922657057643,0.0012970168609172106,10.335687103074573,2.8685174782833336
2556,3690.0,1549.373949579832,1003.9411764705883,238.0,,,0.0010677467798814178,0.0014190890360623598,47.332528902017614,8.93455800606538
2557,3691.0,1968.75,1012.25,20.0,,,0.0010162508115172386,0.0010528725106269121,7.59091610020809,3.7387153889540197
2558,3692.0,1976.983870967742,1000.5,62.0,,,0.0014336096355691552,0.0018616006709635258,10.601477124545879,7.585512792013003
2559,3696.0,1712.5724770642203,1012.5651376146789,545.0,,,0.006938011385500431,0.013290608301758766,33.11600903877128,23.06305741894732
2560,3697.0,1911.5645161290322,1008.255376344086,372.0,,,0.004681730642914772,0.00781261920928955,23.49616420428661,20.428284823076304
2561,3698.0,120.40677966101696,1009.6474576271187,295.0,,,0.0031410828232765198,0.004699778743088245,30.21974155213987,14.297170823168614
2562,3700.0,399.8188679245283,1015.4792452830188,265.0,,,0.00404882337898016,0.006286717019975185,25.61290777688991,15.214874460170012
2563,3701.0,1096.0116279069769,1005.6686046511628,172.0,,,0.009291058406233788,0.015014877542853355,19.759194669520483,14.33489850851477
2564,3703.0,1589.8219178082193,1010.6712328767123,292.0,,,0.0016737369587644935,0.00221255817450583,30.911640773913064,14.761601543434187
2565,3704.0,834.8,1007.512,125.0,,,0.0022573587484657764,0.002944991225376725,16.79139299379697,9.696123830060449
2566,3705.0,927.0233644859813,1006.3598130841121,214.0,,,0.0032965189311653376,0.00476081483066082,19.125282783908247,14.795598396160738
2567,3706.0,1127.1538461538462,1010.4153846153846,195.0,,,0.006682982202619314,0.011566339060664177,42.636332613927344,12.33916589570843
2568,3708.0,781.0845070422536,1006.9929577464789,142.0,,,0.002855908591300249,0.0036469062324613333,17.559646858227985,10.93618231861976
2569,3709.0,815.3263888888889,1007.2361111111111,144.0,,,0.002430317224934697,0.002822919050231576,14.745068717921615,12.529425281571594
2570,3710.0,1627.05,1004.6333333333333,60.0,,,0.0011792680015787482,0.0013275349047034979,9.028573203929666,8.565069845415083
2571,3712.0,214.15079365079364,1009.6428571428571,126.0,,,0.0026192229706794024,0.003402761882171035,22.27495055798097,8.247734010880352
2572,3713.0,514.6741071428571,1010.5848214285714,224.0,,,0.004617080092430115,0.0076752882450819016,22.04171781741946,16.25219913358379
2573,3714.0,675.1936218678816,1013.4191343963554,439.0,,,0.0018772074254229665,0.00254825665615499,53.709175113964356,13.852641489044826
2574,3717.0,1885.8688524590164,1011.8524590163935,61.0,,,0.0013492979342117906,0.001495384145528078,11.554039368345528,6.788034124590337
2575,3718.0,88.20327868852459,1014.6918032786886,305.0,,,0.0046409438364207745,0.007248035632073879,23.65127122252394,16.829630134107052
2576,3719.0,545.3636363636364,1007.0,22.0,,,0.0008850233280099928,0.0009613183792680502,8.396797286290676,3.426620670170404
2577,3721.0,1613.3,1012.4666666666667,150.0,,,0.0011064825812354684,0.001235980773344636,16.081506506456243,12.142790894396054
2578,3722.0,1682.578125,1009.75,64.0,,,0.0012724593980237842,0.0014190890360623598,11.121650286016372,7.5306864670859825
2579,3723.0,1012.6322115384615,1016.5432692307693,416.0,,,0.015240206383168697,0.02674906514585018,23.90964217833879,22.73129307189476
2580,3725.0,1641.8453038674033,1013.3867403314918,181.0,,,0.0012633795849978924,0.001541161211207509,16.843847348895366,13.986792692013184
2581,3726.0,193.1764705882353,1009.6470588235294,17.0,,,0.0016345105832442641,0.0016632333863526583,7.160426777118104,3.343368863758442
2582,3727.0,438.9605911330049,1011.4876847290641,203.0,,,0.002243076218292117,0.0027618829626590014,32.841809692313674,8.514784849385556
2583,3728.0,717.8639053254437,1015.991124260355,338.0,,,0.007425862830132246,0.01254291646182537,23.139967314764746,18.722717805720304
2584,3730.0,230.0,1010.6428571428571,28.0,,,0.0054752640426158905,0.007186999544501305,9.073248294252119,4.025764230025023
2585,3731.0,1350.2214452214453,1020.8648018648018,429.0,,,0.0022619275841861963,0.0028381780721247196,37.69534840638391,22.168825806630615
